Xa       Ya       Xb       Yb      Type     Flux     Speed
 2.58433  48.9407  2.58433  48.9407    10       222      20
 2.61233  48.9824  2.61233  48.9824    10       184      42
 2.6463   48.9753  2.6463   48.9753    10       207      50
 2.60005  48.9605  2.60005  48.9605    10       389      32
 2.60571  48.9577  2.60571  48.9577    10       154      37
 2.60725  48.952   2.60725  48.952     10       221      36
 2.60823  48.9411  2.60823  48.9411    10       285      20
 2.61341  48.9414  2.61341  48.9414    10       304      26
 2.60512  48.9175  2.60512  48.9175    10       351      18
 2.64377  48.8706  2.64377  48.8706    10       631      58
 2.63779  48.871   2.63779  48.871     10       127      30
 2.63289  48.8857  2.63289  48.8857    10       204      52
 2.64944  48.9407  2.64944  48.9407    10       142      73
 2.68472  48.9435  2.68472  48.9435    10       241      40
 2.68678  48.9428  2.68678  48.9428    10       205      41
 2.62309  48.9147  2.62309  48.9147    10       61       100
 2.6655   48.9146  2.6655   48.9146    10       78       50
 2.69072  48.8839  2.69072  48.8839    10       212      37
 2.70264  48.8845  2.70264  48.8845    10       229      36
 2.70807  48.8825  2.70807  48.8825    10       357      22
 2.70992  48.8841  2.70992  48.8841    10       159      22
 2.7075   48.9042  2.7075   48.9042    10       20       56
 2.72035  48.9266  2.72035  48.9266    10       65       76
 2.69577  48.9703  2.69577  48.9703    10       87       17
 2.49406  48.995   2.49406  48.995     10       88       185
 2.51648  49.004   2.51648  49.004     10       778      46
 2.59727   49.02   2.59727   49.02     10       105      45
 2.56577  49.0383  2.56577  49.0383    10       14       45
 2.5793   49.0965  2.5793   49.0965    10       179      70
 2.54674  49.0567  2.54674  49.0567    10       44       201
 2.51048  49.0936  2.51048  49.0936    10       360      84
 2.45264  49.0563  2.45264  49.0563    10       54       78
 2.4968   49.0634  2.4968   49.0634    10       81       120
 2.41975  49.0727  2.41975  49.0727    10       15       138
 2.46627  49.0955  2.46627  49.0955    10       49       369
 2.53658  49.1035  2.53658  49.1035    10       451      256
 2.52715  49.1054  2.52715  49.1054    10       550      122
 2.46611  48.708   2.46611  48.708     10       238      54
 2.4621   48.7026  2.4621   48.7026    10       686      42
 2.45702  48.7064  2.45702  48.7064    10       249      46
 2.46718  48.7214  2.46718  48.7214    10       444      51
 2.49071  48.7093  2.49071  48.7093    10       426      29
 2.48452  48.693   2.48452  48.693     10       217      38
 2.49357  48.7172  2.49357  48.7172    10       552      34
 2.51009  48.6986  2.51009  48.6986    10       347      43
 2.49822  48.6894  2.49822  48.6894    10       454      42
 2.52849  48.7089  2.52849  48.7089    10       316      36
 2.52397  48.6961  2.52397  48.6961    10       449      55
 2.53705  48.6899  2.53705  48.6899    10       312      58
 2.53683  48.6808  2.53683  48.6808    10       134      69
 2.53584  48.6727  2.53584  48.6727    10       114      74
 2.5411   48.6697  2.5411   48.6697    10       21       65
 2.54886  48.6653  2.54886  48.6653    10       167      46
 2.56401  48.6545  2.56401  48.6545    10       59       33
 2.55381  48.652   2.55381  48.652     10       478      29
 2.55437  48.6762  2.55437  48.6762    10       62       73
 2.61165  48.6882  2.61165  48.6882    10       193      24
 2.61456  48.6897  2.61456  48.6897    10       161      28
 2.58535  48.7126  2.58535  48.7126    10       128      24
 2.61979  48.745   2.61979  48.745     10       95       72
 2.6113   48.736   2.6113   48.736     10       93       103
 2.68849  48.7635  2.68849  48.7635    10       20       64
 2.67887  48.7662  2.67887  48.7662    10       286      43
 2.65366  48.7972  2.65366  48.7972    10       337      77
 2.65645  48.796   2.65645  48.796     10       87       69
  2.619   48.8046   2.619   48.8046    10       418      55
 2.61113  48.7848  2.61113  48.7848    10       653      64
 2.60933  48.7911  2.60933  48.7911    10       247      47
 2.60072  48.7906  2.60072  48.7906    10       160      45
 2.67751  48.8377  2.67751  48.8377    10       339      39
 2.65454  48.8332  2.65454  48.8332    10       459      56
 2.64726  48.8345  2.64726  48.8345    10       887      39
 2.63352   48.84   2.63352   48.84     10      1699      44
 2.6593   48.849   2.6593   48.849     10       344      86
 2.65474  48.8471  2.65474  48.8471    10       550      105
 2.61801  48.8394  2.61801  48.8394    10       135      263
 2.60424  48.8443  2.60424  48.8443    10      1100      39
 2.60382  48.8503  2.60382  48.8503    10       600      34
 2.59902  48.827   2.59902  48.827     10       474      62
 2.6181   48.8152  2.6181   48.8152    10       472      59
 2.5328   48.8491  2.5328   48.8491    10       84       20
 2.53331  48.8513  2.53331  48.8513    10       83       23
 2.56092  48.8496  2.56092  48.8496    10       911      31
 2.55069  48.8493  2.55069  48.8493    10       667      22
 2.5533   48.842   2.5533   48.842     10      2990      20
 2.56562  48.8384  2.56562  48.8384    10      1363       7
 2.57741  48.8298  2.57741  48.8298    10       131      12
 2.52099  48.8562  2.52099  48.8562    10       398      20
 2.51033  48.8629  2.51033  48.8629    10      1456      24
 2.51244  48.8746  2.51244  48.8746    10       239      25
 2.53477  48.8629  2.53477  48.8629    10      1301      30
 2.53364  48.8675  2.53364  48.8675    10       672      18
 2.53404  48.8711  2.53404  48.8711    10       670      25
 2.55386  48.8649  2.55386  48.8649    10       793      50
 2.57155  48.8559  2.57155  48.8559    10       160      25
 2.57737  48.8623  2.57737  48.8623    10       386      25
 2.69293  48.876   2.69293  48.876     10       114      31
 2.70551  48.8776  2.70551  48.8776    10       870      36
 2.70839  48.8786  2.70839  48.8786    10       157      19
 2.67455  48.849   2.67455  48.849     10       31       80
 2.70858  48.8355  2.70858  48.8355    10       44       82
 2.23932  48.6424  2.23932  48.6424    10       236      26
 2.24561  48.6637  2.24561  48.6637    10       166      87
 2.24077  48.6838  2.24077  48.6838    10       136      126
 2.22874  48.7024  2.22874  48.7024    10       357      30
 2.2404   48.6997  2.2404   48.6997    10       481      56
 2.21304  48.6908  2.21304  48.6908    10       227      44
 2.21663  48.6929  2.21663  48.6929    10       54       44
 2.26556  48.6751  2.26556  48.6751    10       51       50
 2.27566  48.6938  2.27566  48.6938    10       179      45
 2.27095  48.6644  2.27095  48.6644    10       263      91
 2.27538  48.6691  2.27538  48.6691    10       162      52
 2.27617  48.6397  2.27617  48.6397    10       343      42
 2.26669  48.6302  2.26669  48.6302    10       173      57
 2.2627   48.6171  2.2627   48.6171    10       66       36
 2.25032  48.6134  2.25032  48.6134    10       156      189
 2.26623  48.599   2.26623  48.599     10       494      67
 2.27047  48.5938  2.27047  48.5938    10       163      138
 2.26475  48.5924  2.26475  48.5924    10       122      111
 2.25235  48.5813  2.25235  48.5813    10       232      84
 2.24289  48.5876  2.24289  48.5876    10       312      88
 2.24243  48.5906  2.24243  48.5906    10       351      29
 2.25042  48.5973  2.25042  48.5973    10       528      68
 2.29954  48.608   2.29954  48.608     10       664      76
 2.30891  48.6184  2.30891  48.6184    10       942      128
 2.29894  48.5909  2.29894  48.5909    10       693      33
 2.30042  48.5953  2.30042  48.5953    10       311      42
 2.29291  48.6455  2.29291  48.6455    10       157      59
 2.28923  48.6343  2.28923  48.6343    10       51       71
 2.30094  48.6765  2.30094  48.6765    10       117      45
 2.28596  48.662   2.28596  48.662     10       37       39
  2.305   48.6572   2.305   48.6572    10       130      165
 2.33103  48.6709  2.33103  48.6709    10       134      80
 2.32178  48.6807  2.32178  48.6807    10       134      62
 2.31561  48.6647  2.31561  48.6647    10       164      29
 2.29978  48.7022  2.29978  48.7022    10       317      72
 2.29073  48.6928  2.29073  48.6928    10       257      32
 2.29234  48.692   2.29234  48.692     10       261      45
 2.30834  48.6895  2.30834  48.6895    10       311      127
 2.33411  48.7048  2.33411  48.7048    10       133      42
 2.33021  48.7018  2.33021  48.7018    10       610      32
 2.35158  48.7081  2.35158  48.7081    10       175      51
 2.31827  48.6996  2.31827  48.6996    10       900      43
 2.31409  48.7095  2.31409  48.7095    10       280      33
 2.30042  48.7142  2.30042  48.7142    10       80       51
 2.33113  48.7313  2.33113  48.7313    10       893      35
 2.35991  48.7438  2.35991  48.7438    10       36       48
 2.36906  48.7135  2.36906  48.7135    10       469      35
 2.37966  48.6915  2.37966  48.6915    10       251      40
 2.36706  48.6928  2.36706  48.6928    10       424      36
 2.35435  48.6786  2.35435  48.6786    10       544      44
 2.35286  48.6901  2.35286  48.6901    10       202      49
 2.34396  48.6914  2.34396  48.6914    10       654      28
 2.3337   48.6655  2.3337   48.6655    10       50       50
 2.33778  48.6587  2.33778  48.6587    10       206      33
 2.35526  48.6598  2.35526  48.6598    10       158      44
 2.35895  48.6509  2.35895  48.6509    10       336      33
 2.34858  48.6606  2.34858  48.6606    10       217      57
 2.3142   48.6524  2.3142   48.6524    10       281      55
 2.32427  48.6481  2.32427  48.6481    10       515      43
 2.3483   48.6418  2.3483   48.6418    10       140      40
 2.34987  48.6378  2.34987  48.6378    10       232      42
 2.33763  48.6309  2.33763  48.6309    10       382      39
  2.311   48.6398   2.311   48.6398    10       323      22
 2.32161  48.632   2.32161  48.632     10       404      45
 2.33656  48.6152  2.33656  48.6152    10       346      65
 2.38193  48.6155  2.38193  48.6155    10       167      43
 2.38906  48.6169  2.38906  48.6169    10       737      59
 2.36746  48.6423  2.36746  48.6423    10       558      28
 2.36493  48.6323  2.36493  48.6323    10       109      148
 2.09434  48.7371  2.09434  48.7371    10       67       31
 2.38377  48.6766  2.38377  48.6766    10       206      45
 2.37465  48.6772  2.37465  48.6772    10       483      36
 2.37121  48.6596  2.37121  48.6596    10       229      30
 2.37266  48.6624  2.37266  48.6624    10       266      50
 2.40562  48.7152  2.40562  48.7152    10       235      45
 2.39374  48.7081  2.39374  48.7081    10       155      28
 2.39038  48.7105  2.39038  48.7105    10       497      33
 2.38517  48.6962  2.38517  48.6962    10       87       36
 2.36997  48.7045  2.36997  48.7045    10       348      46
 2.42413  48.7041  2.42413  48.7041    10       237      28
 2.43662  48.7021  2.43662  48.7021    10       346      44
 2.4397   48.6952  2.4397   48.6952    10       557      31
 2.40131  48.6856  2.40131  48.6856    10       81       41
 2.40688  48.6829  2.40688  48.6829    10       259      43
 2.42575  48.6863  2.42575  48.6863    10       267      26
 2.41609  48.6867  2.41609  48.6867    10       274      45
 2.42311  48.6668  2.42311  48.6668    10       86       38
 2.4154   48.6579  2.4154   48.6579    10       275      52
 2.40112  48.6554  2.40112  48.6554    10       275      51
 2.40888  48.6412  2.40888  48.6412    10       492      67
 2.41286  48.6471  2.41286  48.6471    10       236      71
 2.42629  48.6473  2.42629  48.6473    10       139      50
 2.43205  48.6433  2.43205  48.6433    10       51       31
 2.39644  48.6313  2.39644  48.6313    10       57       36
 2.39589  48.6573  2.39589  48.6573    10       260      45
 2.38704  48.6537  2.38704  48.6537    10       208      45
  2.372   48.6513   2.372   48.6513    10       97       43
 2.37426  48.6549  2.37426  48.6549    10       183      44
 2.37899  48.6517  2.37899  48.6517    10       110      78
 2.41791  48.6263  2.41791  48.6263    10       256      50
 2.41684   48.63   2.41684   48.63     10       736      48
 2.44721  48.6358  2.44721  48.6358    10       189      31
 2.4373   48.6395  2.4373   48.6395    10       370      55
 2.43051  48.6379  2.43051  48.6379    10       306      58
 2.42943  48.6356  2.42943  48.6356    10       835      37
 2.4337   48.6335  2.4337   48.6335    10       365      41
 2.45425  48.6297  2.45425  48.6297    10        6       30
 2.44571  48.6288  2.44571  48.6288    10       499      73
 2.44822  48.6294  2.44822  48.6294    10       272      38
 2.45047  48.6268  2.45047  48.6268    10       796      62
 2.45396   48.65   2.45396   48.65     10       169      41
 2.46971  48.6356  2.46971  48.6356    10       126      60
 2.49363  48.6219  2.49363  48.6219    10       223      34
 2.51104  48.6407  2.51104  48.6407    10       16       47
 2.50628  48.6419  2.50628  48.6419    10       46       45
 2.51282  48.6156  2.51282  48.6156    10       192      76
 2.39435  48.6041  2.39435  48.6041    10       113      45
 2.41711  48.6077  2.41711  48.6077    10       467      123
 2.4205   48.6015  2.4205   48.6015    10       402      159
 2.46611  48.5949  2.46611  48.5949    10       210      84
 2.45519  48.5885  2.45519  48.5885    10       133      46
 2.4637   48.6097  2.4637   48.6097    10       261      24
 2.47774  48.6133  2.47774  48.6133    10       289      45
 2.47911  48.613   2.47911  48.613     10       79       54
 2.47729  48.5877  2.47729  48.5877    10       277      55
 2.47413  48.6024  2.47413  48.6024    10       390      48
 2.48034  48.6026  2.48034  48.6026    10       303      39
 2.45835  48.6186  2.45835  48.6186    10       90       45
 2.44476  48.6151  2.44476  48.6151    10       204      50
 2.49965  48.5991  2.49965  48.5991    10       121      42
